Fecha	PAH
2.10E+05	             NaN
2.10E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	7.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	8.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	10.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	13.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	15.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	8.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	7.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	14.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	6.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	16.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	18.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	14.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	15.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	8.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	9.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	1.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	15.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	9.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	16.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	6.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	10.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	13.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	16.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	16.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	1.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	17.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	6.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	15.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	14.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	12.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	13.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	6.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	14.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	9.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	5.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	9.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	15.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	8.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	11.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	21.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	4.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	17.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	14.00
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	             NaN
2.11E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	4.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	21.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	17.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	4.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	18.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	18.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	10.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	16.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	21.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	4.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	6.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	2.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	14.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	5.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	21.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	10.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	6.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	4.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	10.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	14.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	1.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	12.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	14.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	4.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	6.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	16.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	15.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	14.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	16.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	9.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	16.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	5.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	2.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	15.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	15.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	3.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	5.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	14.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	7.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	17.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	12.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	8.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	3.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	11.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	19.00
2.12E+05	             NaN
2.12E+05	             NaN
2.12E+05	             NaN
