start	MASA
24/08/2017 08:45	9.09986
24/08/2017 08:54	5.65972
24/08/2017 09:04	7.1478
24/08/2017 09:13	7.79988
24/08/2017 09:23	5.43818
24/08/2017 09:33	4.73594
24/08/2017 09:42	4.56874
24/08/2017 09:52	6.50826
24/08/2017 10:01	4.07968
24/08/2017 10:11	3.8665
24/08/2017 10:20	4.53112
24/08/2017 10:30	3.60734
24/08/2017 10:40	4.31794
24/08/2017 10:49	3.23532
24/08/2017 10:59	4.5771
24/08/2017 11:08	4.61472
24/08/2017 11:18	5.1414
24/08/2017 11:27	5.73914
24/08/2017 11:37	3.34818
24/08/2017 11:47	4.57292
24/08/2017 11:56	5.31278
24/08/2017 12:06	5.00764
24/08/2017 12:15	4.3472
24/08/2017 12:25	3.02632
24/08/2017 12:34	3.38162
24/08/2017 12:44	3.5321
24/08/2017 12:54	3.47776
24/08/2017 13:03	3.62824
24/08/2017 13:13	2.65012
24/08/2017 13:22	3.344
24/08/2017 13:32	3.22696
24/08/2017 13:41	2.57488
24/08/2017 13:51	3.0723
24/08/2017 14:01	2.76716
24/08/2017 14:10	1.93534
24/08/2017 14:20	3.78708
24/08/2017 14:29	0
24/08/2017 14:29	3.01378
24/08/2017 14:39	1.91862
24/08/2017 14:48	2.73372
24/08/2017 14:58	2.26138
24/08/2017 15:08	2.8424
24/08/2017 15:17	2.5916
24/08/2017 15:27	2.45784
24/08/2017 15:36	1.79322
24/08/2017 15:46	1.75978
24/08/2017 15:55	2.17778
24/08/2017 16:05	2.7379
24/08/2017 16:15	2.59578
24/08/2017 16:24	2.7379
24/08/2017 16:34	2.66266
24/08/2017 16:43	3.85814
24/08/2017 16:53	2.6961
24/08/2017 17:02	2.2363
24/08/2017 17:12	4.28032
24/08/2017 17:22	2.41186
24/08/2017 17:31	3.87904
24/08/2017 17:41	2.08164
24/08/2017 17:50	2.63758
24/08/2017 18:00	3.135
24/08/2017 18:09	3.64078
24/08/2017 18:19	3.71184
24/08/2017 18:29	4.32212
24/08/2017 18:38	5.98994
24/08/2017 18:48	5.7475
24/08/2017 18:57	8.23878
24/08/2017 19:07	7.31918
24/08/2017 19:16	5.6012
24/08/2017 19:26	6.06518
24/08/2017 19:36	5.10378
24/08/2017 19:45	6.00666
24/08/2017 19:55	5.9147
24/08/2017 20:04	5.03272
24/08/2017 20:14	5.8102
24/08/2017 20:23	4.9324
24/08/2017 20:33	4.45588
24/08/2017 20:43	3.47776
24/08/2017 20:52	4.18418
24/08/2017 21:02	5.6639
24/08/2017 21:11	6.73816
24/08/2017 21:21	5.84782
24/08/2017 21:30	5.4549
24/08/2017 21:40	3.93338
24/08/2017 21:50	4.64816
24/08/2017 21:59	6.27
24/08/2017 22:09	4.4726
24/08/2017 22:18	3.68258
24/08/2017 22:28	3.64078
24/08/2017 22:37	4.37646
24/08/2017 22:47	3.93338
24/08/2017 22:57	3.37744
24/08/2017 23:06	2.91346
24/08/2017 23:16	3.4276
24/08/2017 23:25	3.16844
24/08/2017 23:35	3.35236
24/08/2017 23:44	2.60414
24/08/2017 23:54	2.80478
25/08/2017 00:04	2.926
25/08/2017 00:13	3.54882
25/08/2017 00:23	3.2395
25/08/2017 00:32	2.70446
25/08/2017 00:42	2.57906
25/08/2017 00:51	2.5916
25/08/2017 01:05	0
25/08/2017 01:05	1.89354
25/08/2017 01:15	1.87682
25/08/2017 01:24	2.22794
25/08/2017 01:34	1.62602
25/08/2017 01:44	1.49644
25/08/2017 01:53	1.91444
25/08/2017 02:03	2.16106
25/08/2017 02:12	1.5048
25/08/2017 02:22	1.30416
25/08/2017 02:31	1.61348
25/08/2017 02:41	1.93116
25/08/2017 02:51	1.8392
25/08/2017 03:00	1.41284
25/08/2017 03:10	1.75978
25/08/2017 03:19	1.49226
25/08/2017 03:29	1.7347
25/08/2017 03:38	1.40448
25/08/2017 03:48	1.42538
25/08/2017 03:58	1.60094
25/08/2017 04:07	2.09836
25/08/2017 04:17	1.43792
25/08/2017 04:26	2.12344
25/08/2017 04:36	1.93116
25/08/2017 04:45	2.31572
25/08/2017 04:55	2.62922
25/08/2017 05:05	2.9887
25/08/2017 05:14	4.00444
25/08/2017 05:24	3.76618
25/08/2017 05:33	4.02952
25/08/2017 05:43	3.34818
25/08/2017 05:52	3.94592
25/08/2017 06:02	4.97838
25/08/2017 06:12	5.04108
25/08/2017 06:21	5.45072
25/08/2017 06:31	5.54686
25/08/2017 06:40	6.26164
25/08/2017 06:50	7.7748
25/08/2017 06:59	8.69858
25/08/2017 07:09	7.733
25/08/2017 07:19	8.0883
25/08/2017 07:28	8.46032
25/08/2017 07:38	8.02978
25/08/2017 07:47	8.41434
25/08/2017 07:57	8.11756
25/08/2017 08:06	9.8857
25/08/2017 08:16	7.50728
25/08/2017 08:26	6.63784
25/08/2017 08:35	5.45072
25/08/2017 08:45	7.94618
25/08/2017 08:54	5.15812
25/08/2017 09:04	3.95428
25/08/2017 09:13	4.71922
25/08/2017 09:23	4.2845
25/08/2017 09:33	4.14656
25/08/2017 09:42	4.05042
25/08/2017 09:52	4.96584
25/08/2017 10:01	4.71086
25/08/2017 10:11	3.53628
25/08/2017 10:20	4.65234
25/08/2017 10:30	2.79224
25/08/2017 10:39	3.20606
25/08/2017 10:49	4.0755
25/08/2017 10:59	2.60832
25/08/2017 11:08	2.35752
25/08/2017 11:18	3.33982
25/08/2017 11:27	3.08902
25/08/2017 11:37	4.51022
25/08/2017 11:46	3.01796
25/08/2017 11:56	2.9051
25/08/2017 12:06	2.0482
25/08/2017 12:15	1.5675
25/08/2017 12:25	2.26556
25/08/2017 12:34	3.45686
25/08/2017 12:44	2.77552
25/08/2017 12:53	3.19352
25/08/2017 13:03	3.17262
25/08/2017 13:13	3.0305
25/08/2017 13:22	2.9887
25/08/2017 13:32	3.57808
25/08/2017 13:41	3.28548
25/08/2017 13:51	3.27294
25/08/2017 14:00	2.59996
25/08/2017 14:10	2.24884
25/08/2017 14:20	2.60832
25/08/2017 14:29	2.41186
25/08/2017 14:39	2.32408
25/08/2017 14:48	2.30318
25/08/2017 14:58	3.05976
25/08/2017 15:07	2.04402
25/08/2017 15:17	3.02214
25/08/2017 15:27	1.7974
25/08/2017 15:36	3.25204
25/08/2017 15:46	5.61792
25/08/2017 15:55	3.77454
25/08/2017 16:05	5.63464
25/08/2017 16:14	5.16648
25/08/2017 16:24	4.68578
25/08/2017 16:34	3.45686
25/08/2017 16:43	3.84142
25/08/2017 16:53	4.4726
25/08/2017 17:02	5.01182
25/08/2017 17:12	5.98994
25/08/2017 17:21	7.78734
25/08/2017 17:31	9.70178
25/08/2017 17:41	10.11978
25/08/2017 17:50	9.09568
25/08/2017 18:00	7.89184
25/08/2017 18:09	5.92306
25/08/2017 18:19	21.28456
25/08/2017 18:28	7.05166
25/08/2017 18:38	7.70374
25/08/2017 18:48	6.86356
25/08/2017 18:57	7.43204
25/08/2017 19:07	9.0288
25/08/2017 19:16	9.07896
25/08/2017 19:26	7.33172
25/08/2017 19:35	10.3455
25/08/2017 19:45	11.65802
25/08/2017 19:55	5.55522
25/08/2017 20:04	8.76128
25/08/2017 20:14	6.4163
25/08/2017 20:23	5.6221
25/08/2017 20:33	4.5562
25/08/2017 20:42	3.89994
25/08/2017 20:52	4.74012
25/08/2017 21:02	4.5562
25/08/2017 21:11	4.6816
25/08/2017 21:21	4.87806
25/08/2017 21:30	4.2009
25/08/2017 21:40	5.4758
25/08/2017 21:49	4.49768
25/08/2017 21:59	4.8488
25/08/2017 22:09	4.72758
25/08/2017 22:18	4.84044
25/08/2017 22:28	4.85716
25/08/2017 22:37	4.95748
25/08/2017 22:47	4.73594
25/08/2017 22:56	4.23852
25/08/2017 23:06	4.02116
25/08/2017 23:16	3.89158
25/08/2017 23:25	4.3054
25/08/2017 23:35	3.92502
25/08/2017 23:44	4.12566
25/08/2017 23:54	4.04206
26/08/2017 00:03	4.05042
26/08/2017 00:13	3.86232
26/08/2017 00:23	3.60734
26/08/2017 00:32	3.98772
26/08/2017 00:42	3.20606
26/08/2017 00:51	3.62406
26/08/2017 01:05	2.9051
26/08/2017 01:15	3.135
26/08/2017 01:24	2.93436
26/08/2017 01:34	2.5707
26/08/2017 01:44	2.50382
26/08/2017 01:53	2.1109
26/08/2017 02:03	2.1318
26/08/2017 02:12	2.30318
26/08/2017 02:22	2.4871
26/08/2017 02:31	2.0691
26/08/2017 02:41	2.94272
26/08/2017 02:51	2.35334
26/08/2017 03:00	2.1109
26/08/2017 03:10	1.45464
26/08/2017 03:19	1.74724
26/08/2017 03:29	2.33662
26/08/2017 03:38	1.90608
26/08/2017 03:48	1.65946
26/08/2017 03:57	2.07328
26/08/2017 04:07	1.7347
26/08/2017 04:17	1.68036
26/08/2017 04:26	1.51316
26/08/2017 04:36	1.86846
26/08/2017 04:45	1.66364
26/08/2017 04:55	2.26138
26/08/2017 05:04	1.16204
26/08/2017 05:14	2.53726
26/08/2017 05:24	1.68454
26/08/2017 05:33	2.09836
26/08/2017 05:43	1.87264
26/08/2017 05:52	1.52152
26/08/2017 06:02	2.95944
26/08/2017 06:11	3.73692
26/08/2017 06:21	8.54392
26/08/2017 06:31	4.87388
26/08/2017 06:40	4.61054
26/08/2017 06:50	4.07968
26/08/2017 06:59	4.56456
26/08/2017 07:09	3.72856
26/08/2017 07:18	4.92822
26/08/2017 07:28	5.3713
26/08/2017 07:38	5.40056
26/08/2017 07:47	6.47064
26/08/2017 07:57	7.4613
26/08/2017 08:06	6.23238
26/08/2017 08:16	4.64816
26/08/2017 08:25	5.6848
26/08/2017 08:35	6.14042
26/08/2017 08:45	5.4549
26/08/2017 08:54	5.38802
26/08/2017 09:04	7.7748
26/08/2017 09:13	3.99608
26/08/2017 09:23	5.69316
26/08/2017 09:32	3.43596
26/08/2017 09:42	3.16008
26/08/2017 09:52	4.40572
26/08/2017 10:01	3.72856
26/08/2017 10:11	3.51538
26/08/2017 10:20	3.0932
26/08/2017 10:30	3.82888
26/08/2017 10:39	3.40252
26/08/2017 10:49	3.24786
26/08/2017 10:59	3.87068
26/08/2017 11:08	3.66586
26/08/2017 11:18	3.16008
26/08/2017 11:27	2.6961
26/08/2017 11:37	3.1977
26/08/2017 11:46	2.5289
26/08/2017 11:56	2.55816
26/08/2017 12:06	3.3649
26/08/2017 12:15	3.16844
26/08/2017 12:25	5.06616
26/08/2017 12:34	4.18
26/08/2017 12:44	3.52374
26/08/2017 12:53	3.59062
26/08/2017 13:03	3.54464
26/08/2017 13:13	3.07648
26/08/2017 13:22	3.52374
26/08/2017 13:32	2.33662
26/08/2017 13:41	3.58226
26/08/2017 13:51	2.61668
26/08/2017 14:00	2.52054
26/08/2017 14:10	2.51636
26/08/2017 14:20	3.79962
26/08/2017 14:29	3.65332
26/08/2017 14:39	2.60832
26/08/2017 14:48	3.52792
26/08/2017 14:58	2.99706
26/08/2017 15:07	3.02214
26/08/2017 15:17	2.65848
26/08/2017 15:27	3.58644
26/08/2017 15:36	2.35334
26/08/2017 15:46	2.32408
26/08/2017 15:55	2.33662
26/08/2017 16:05	2.41186
26/08/2017 16:14	3.78708
26/08/2017 16:24	2.12344
26/08/2017 16:34	3.3858
26/08/2017 16:43	4.22598
26/08/2017 16:53	2.75044
26/08/2017 17:02	2.93436
26/08/2017 17:12	10.15322
26/08/2017 17:21	7.524
26/08/2017 17:31	7.9002
26/08/2017 17:41	6.66292
26/08/2017 17:50	5.04944
26/08/2017 18:00	7.22304
26/08/2017 18:09	5.2877
26/08/2017 18:19	4.98674
26/08/2017 18:28	4.12984
26/08/2017 18:38	4.33466
26/08/2017 18:47	5.96486
26/08/2017 18:57	4.91568
26/08/2017 19:07	3.69094
26/08/2017 19:16	4.2009
26/08/2017 19:26	7.26902
26/08/2017 19:35	5.43818
26/08/2017 19:45	5.54686
26/08/2017 19:54	5.8938
26/08/2017 20:04	6.09862
26/08/2017 20:14	5.50506
26/08/2017 20:23	4.38482
26/08/2017 20:33	5.97322
26/08/2017 20:42	5.54268
26/08/2017 20:52	5.25844
26/08/2017 21:01	7.83332
26/08/2017 21:11	7.1478
26/08/2017 21:21	5.71406
26/08/2017 21:30	6.11952
26/08/2017 21:40	7.80824
26/08/2017 21:49	5.6639
26/08/2017 21:59	6.6044
26/08/2017 22:08	7.86258
26/08/2017 22:18	5.3713
26/08/2017 22:28	8.12592
26/08/2017 22:37	5.852
26/08/2017 22:47	5.32114
26/08/2017 22:56	3.16008
26/08/2017 23:06	3.6993
26/08/2017 23:15	3.04304
26/08/2017 23:25	2.63758
26/08/2017 23:35	2.81732
26/08/2017 23:44	2.926
26/08/2017 23:54	3.1559
27/08/2017 00:03	2.70028
27/08/2017 00:13	2.20286
27/08/2017 00:22	1.34596
27/08/2017 00:32	2.14852
27/08/2017 00:42	1.45464
27/08/2017 00:51	1.95206
27/08/2017 01:05	0.94886
27/08/2017 01:15	1.81412
27/08/2017 01:24	1.5675
27/08/2017 01:34	1.6093
27/08/2017 01:43	1.24982
27/08/2017 01:53	1.46718
27/08/2017 02:02	0.91124
27/08/2017 02:12	1.38776
27/08/2017 02:22	1.64274
27/08/2017 02:31	1.78904
27/08/2017 02:41	1.08262
27/08/2017 02:50	1.25818
27/08/2017 03:00	1.14114
27/08/2017 03:09	1.19966
27/08/2017 03:19	1.45464
27/08/2017 03:29	1.82666
27/08/2017 03:38	1.47136
27/08/2017 03:48	1.53824
27/08/2017 03:57	1.12442
27/08/2017 04:07	1.45046
27/08/2017 04:16	1.40866
27/08/2017 04:26	1.23728
27/08/2017 04:36	0.99902
27/08/2017 04:45	0.88198
27/08/2017 04:55	1.0241
27/08/2017 05:04	1.2749
27/08/2017 05:14	1.98132
27/08/2017 05:23	2.03984
27/08/2017 05:33	2.0273
27/08/2017 05:43	1.9228
27/08/2017 05:52	1.5884
27/08/2017 06:02	1.22892
27/08/2017 06:11	1.76396
27/08/2017 06:21	3.04304
27/08/2017 06:30	2.73372
27/08/2017 06:40	2.11508
27/08/2017 06:50	2.14852
27/08/2017 06:59	2.3617
27/08/2017 07:09	2.30318
27/08/2017 07:18	2.32826
27/08/2017 07:28	1.92698
27/08/2017 07:37	2.58742
27/08/2017 07:47	2.20286
27/08/2017 07:57	2.2781
27/08/2017 08:06	2.31154
27/08/2017 08:16	2.6752
27/08/2017 08:25	3.02214
27/08/2017 08:35	3.91666
27/08/2017 08:44	3.60734
27/08/2017 08:54	2.00222
27/08/2017 09:04	3.25622
27/08/2017 09:13	2.65848
27/08/2017 09:23	2.17778
27/08/2017 09:32	2.57488
27/08/2017 09:42	2.1109
27/08/2017 09:51	4.89478
27/08/2017 10:01	3.00542
27/08/2017 10:11	2.03148
27/08/2017 10:20	1.98132
27/08/2017 10:30	2.62922
27/08/2017 10:39	2.87584
27/08/2017 10:49	2.19868
27/08/2017 10:58	1.32506
27/08/2017 11:08	2.17778
27/08/2017 11:18	2.31572
27/08/2017 11:27	2.29482
27/08/2017 11:37	1.62602
27/08/2017 11:46	2.51636
27/08/2017 11:56	2.05656
27/08/2017 12:05	1.52152
27/08/2017 12:15	2.05656
27/08/2017 12:25	1.55078
27/08/2017 12:34	3.0514
27/08/2017 12:44	3.18516
27/08/2017 12:53	2.0273
27/08/2017 13:03	2.63758
27/08/2017 13:12	2.26974
27/08/2017 13:22	2.56652
27/08/2017 13:32	2.74208
27/08/2017 13:41	3.6784
27/08/2017 13:51	2.3408
27/08/2017 14:00	1.75978
27/08/2017 14:10	2.3408
27/08/2017 14:19	2.60832
27/08/2017 14:29	2.82986
27/08/2017 14:39	2.299
27/08/2017 14:48	2.24466
27/08/2017 14:58	2.6334
27/08/2017 15:07	2.30318
27/08/2017 15:17	2.39096
27/08/2017 15:26	1.7347
27/08/2017 15:36	2.55816
27/08/2017 15:46	1.54242
27/08/2017 15:55	2.01894
27/08/2017 16:05	2.23212
27/08/2017 16:14	1.68872
27/08/2017 16:24	2.64594
27/08/2017 16:33	2.3199
27/08/2017 16:43	5.6012
27/08/2017 16:53	1.76814
27/08/2017 17:02	1.96878
27/08/2017 17:12	3.93338
27/08/2017 17:21	3.42342
27/08/2017 17:31	3.02632
27/08/2017 17:40	2.19032
27/08/2017 17:50	2.66266
27/08/2017 17:59	2.20286
27/08/2017 18:09	4.10894
27/08/2017 18:19	5.00346
27/08/2017 18:28	5.00346
27/08/2017 18:38	4.5353
27/08/2017 18:47	5.73496
27/08/2017 18:57	4.56456
27/08/2017 19:06	4.71504
27/08/2017 19:16	5.36294
27/08/2017 19:26	5.06198
27/08/2017 19:35	4.56038
27/08/2017 19:45	4.18836
27/08/2017 19:54	3.88322
27/08/2017 20:04	3.05558
27/08/2017 20:13	2.16106
27/08/2017 20:23	2.45784
27/08/2017 20:33	2.14434
27/08/2017 20:42	4.13402
27/08/2017 20:52	2.09418
27/08/2017 21:01	1.66364
27/08/2017 21:11	2.17778
27/08/2017 21:20	2.12762
27/08/2017 21:30	3.04304
27/08/2017 21:40	2.26974
27/08/2017 21:49	3.0096
27/08/2017 21:59	4.63562
27/08/2017 22:08	4.46842
27/08/2017 22:18	4.86134
27/08/2017 22:27	6.27
27/08/2017 22:37	6.5208
27/08/2017 22:47	4.94494
27/08/2017 22:56	5.20828
27/08/2017 23:06	5.02018
27/08/2017 23:15	5.57194
27/08/2017 23:25	4.80282
27/08/2017 23:34	3.40252
27/08/2017 23:44	3.59062
27/08/2017 23:54	4.32212
28/08/2017 00:03	3.63242
28/08/2017 00:13	3.08484
28/08/2017 00:22	5.17902
28/08/2017 00:32	4.20508
28/08/2017 00:41	4.35974
28/08/2017 00:51	4.08386
28/08/2017 01:05	4.3681
28/08/2017 01:15	3.97518
28/08/2017 01:24	4.41408
28/08/2017 01:34	4.3263
28/08/2017 01:43	5.79766
28/08/2017 01:53	4.47678
28/08/2017 02:02	4.67324
28/08/2017 02:12	5.25426
28/08/2017 02:22	4.61472
28/08/2017 02:31	4.08804
28/08/2017 02:41	3.97518
28/08/2017 02:50	3.10992
28/08/2017 03:00	3.03468
28/08/2017 03:09	2.5707
28/08/2017 03:19	2.44948
28/08/2017 03:29	2.2781
28/08/2017 03:38	1.97714
28/08/2017 03:48	1.86846
28/08/2017 03:57	2.1527
28/08/2017 04:07	1.57168
28/08/2017 04:16	1.6093
28/08/2017 04:26	1.73052
28/08/2017 04:36	1.7556
28/08/2017 04:45	1.32924
28/08/2017 04:55	1.49226
28/08/2017 05:04	1.99386
28/08/2017 05:14	2.01894
28/08/2017 05:23	2.60414
28/08/2017 05:33	3.95846
28/08/2017 05:43	3.71184
28/08/2017 05:52	3.4485
28/08/2017 06:02	4.16328
28/08/2017 06:11	4.81536
28/08/2017 06:21	5.07452
28/08/2017 06:30	5.15394
28/08/2017 06:40	7.11854
28/08/2017 06:50	8.11756
28/08/2017 06:59	10.27444
28/08/2017 07:09	9.81882
28/08/2017 07:18	18.81
28/08/2017 07:28	5.91052
28/08/2017 07:37	9.21272
28/08/2017 07:47	8.34746
28/08/2017 07:56	11.87538
28/08/2017 08:06	7.98798
28/08/2017 08:16	5.23336
28/08/2017 08:25	12.47312
28/08/2017 08:35	14.6927
28/08/2017 08:44	14.54222
28/08/2017 08:54	9.53458
28/08/2017 09:03	12.7908
28/08/2017 09:13	6.4163
28/08/2017 09:23	5.40474
28/08/2017 09:32	4.99928
28/08/2017 09:42	7.06002
28/08/2017 09:51	5.8102
28/08/2017 10:01	4.3472
28/08/2017 10:10	4.58546
28/08/2017 10:20	5.77258
28/08/2017 10:30	2.27392
28/08/2017 10:39	3.35236
28/08/2017 10:49	3.41924
28/08/2017 10:58	4.63562
28/08/2017 11:08	4.31376
28/08/2017 11:17	4.6189
28/08/2017 11:27	3.08484
28/08/2017 11:37	2.99288
28/08/2017 11:46	4.01698
28/08/2017 11:56	2.4453
28/08/2017 12:05	4.72758
28/08/2017 12:15	2.06492
28/08/2017 12:24	2.64176
28/08/2017 12:34	3.67422
28/08/2017 12:44	4.12984
28/08/2017 12:53	3.06812
28/08/2017 13:03	3.04722
28/08/2017 13:12	2.54562
28/08/2017 13:22	4.19254
28/08/2017 13:31	2.9887
28/08/2017 13:41	3.36908
28/08/2017 13:51	3.28548
28/08/2017 14:00	2.93436
28/08/2017 14:10	2.47038
28/08/2017 14:19	2.58324
28/08/2017 14:29	3.13082
28/08/2017 14:38	2.39514
28/08/2017 14:48	2.7588
28/08/2017 14:58	2.22376
28/08/2017 15:07	3.19352
28/08/2017 15:17	2.77552
28/08/2017 15:26	2.5916
28/08/2017 15:36	3.18516
28/08/2017 15:45	2.4035
28/08/2017 15:55	2.68356
28/08/2017 16:05	2.64594
28/08/2017 16:14	3.08902
28/08/2017 16:24	2.22376
28/08/2017 16:33	1.83502
28/08/2017 16:43	2.36588
28/08/2017 16:52	3.83306
28/08/2017 17:02	2.9887
28/08/2017 17:12	2.53308
28/08/2017 17:21	4.50186
28/08/2017 17:31	2.85076
28/08/2017 17:40	3.24368
28/08/2017 17:50	3.61988
28/08/2017 17:59	2.72536
28/08/2017 18:09	3.9292
28/08/2017 18:19	2.97616
28/08/2017 18:28	4.07968
28/08/2017 18:38	5.50924
28/08/2017 18:47	8.87832
28/08/2017 18:57	5.91052
28/08/2017 19:06	5.8311
28/08/2017 19:16	7.11436
28/08/2017 19:26	10.25354
28/08/2017 19:35	14.12422
28/08/2017 19:45	12.90366
28/08/2017 19:54	11.97152
28/08/2017 20:04	5.69734
28/08/2017 20:13	7.40278
28/08/2017 20:23	5.02018
28/08/2017 20:33	6.34106
28/08/2017 20:42	5.58448
28/08/2017 20:52	5.3922
28/08/2017 21:01	4.81118
28/08/2017 21:11	4.82372
28/08/2017 21:20	3.47358
28/08/2017 21:30	3.8456
28/08/2017 21:40	4.00444
28/08/2017 21:49	3.22696
28/08/2017 21:59	3.53628
28/08/2017 22:08	4.69414
28/08/2017 22:18	3.9083
28/08/2017 22:27	5.25844
28/08/2017 22:37	5.97322
28/08/2017 22:47	5.60956
28/08/2017 22:56	5.40892
28/08/2017 23:06	4.23434
28/08/2017 23:15	4.67324
28/08/2017 23:25	5.44654
28/08/2017 23:34	4.17582
28/08/2017 23:44	4.4517
28/08/2017 23:54	3.0096
29/08/2017 00:03	2.926
29/08/2017 00:13	3.4067
29/08/2017 00:22	3.4067
29/08/2017 00:32	2.75462
29/08/2017 00:41	2.98452
29/08/2017 00:51	3.1141
29/08/2017 01:05	3.20606
29/08/2017 01:15	2.57488
29/08/2017 01:24	2.28228
29/08/2017 01:34	2.40768
29/08/2017 01:43	3.06394
29/08/2017 01:53	2.69192
29/08/2017 02:02	2.26556
29/08/2017 02:12	2.96362
29/08/2017 02:22	2.8424
29/08/2017 02:31	3.84978
29/08/2017 02:41	4.23434
29/08/2017 02:50	3.64914
29/08/2017 03:00	4.43498
29/08/2017 03:09	4.2636
29/08/2017 03:19	2.88838
29/08/2017 03:29	3.10992
29/08/2017 03:38	2.7797
29/08/2017 03:48	3.17262
29/08/2017 03:57	3.88322
29/08/2017 04:07	3.5948
29/08/2017 04:16	5.60538
29/08/2017 04:26	4.92822
29/08/2017 04:36	3.83724
29/08/2017 04:45	3.62406
29/08/2017 04:55	4.25942
29/08/2017 05:04	4.10058
29/08/2017 05:14	3.97518
29/08/2017 05:23	4.14656
29/08/2017 05:33	4.69832
29/08/2017 05:43	6.49572
29/08/2017 05:52	5.84364
29/08/2017 06:02	6.36196
29/08/2017 06:11	6.25746
29/08/2017 06:21	5.48834
29/08/2017 06:30	7.03076
29/08/2017 06:40	12.13036
29/08/2017 06:50	13.83998
29/08/2017 06:59	13.12102
29/08/2017 07:09	16.47756
29/08/2017 07:18	44.64658
29/08/2017 07:28	17.77754
29/08/2017 07:37	23.85526
29/08/2017 07:47	13.5014
29/08/2017 07:57	9.73522
29/08/2017 08:06	7.34426
29/08/2017 08:16	7.73718
29/08/2017 08:25	8.80308
29/08/2017 08:35	7.942
29/08/2017 08:44	7.69538
29/08/2017 08:54	8.82398
29/08/2017 09:04	9.14584
29/08/2017 09:13	8.81144
29/08/2017 09:23	7.85004
29/08/2017 09:32	6.3118
29/08/2017 09:42	6.6671
29/08/2017 09:51	6.38704
29/08/2017 10:01	7.18124
29/08/2017 10:11	17.04186
29/08/2017 10:20	4.77356
29/08/2017 10:30	4.53112
29/08/2017 10:39	4.64398
29/08/2017 10:49	5.2041
29/08/2017 10:58	7.16034
29/08/2017 11:08	7.11436
29/08/2017 11:18	7.0851
29/08/2017 11:27	4.06714
29/08/2017 11:37	2.86748
29/08/2017 11:46	3.81216
29/08/2017 11:56	4.78192
29/08/2017 12:05	3.46104
29/08/2017 12:15	4.1173
29/08/2017 12:25	3.64914
29/08/2017 12:34	4.00862
29/08/2017 12:44	4.6816
29/08/2017 12:53	4.79028
29/08/2017 13:03	4.53948
29/08/2017 13:12	5.18738
29/08/2017 13:22	6.00248
29/08/2017 13:32	4.30958
29/08/2017 13:41	3.28966
29/08/2017 13:51	4.20508
29/08/2017 14:00	3.4067
29/08/2017 14:10	3.71602
29/08/2017 14:19	5.21664
29/08/2017 14:29	3.75364
29/08/2017 14:38	5.96068
29/08/2017 14:48	3.8247
29/08/2017 14:58	2.43694
29/08/2017 15:07	4.3681
29/08/2017 15:17	3.5112
29/08/2017 15:26	4.12984
29/08/2017 15:36	3.61152
29/08/2017 15:45	0
29/08/2017 15:46	5.42146
29/08/2017 15:55	4.76102
29/08/2017 16:05	3.7829
29/08/2017 16:14	3.75364
29/08/2017 16:24	4.40572
29/08/2017 16:33	5.08706
29/08/2017 16:43	5.89798
29/08/2017 16:53	2.6334
29/08/2017 17:02	5.86872
29/08/2017 17:12	3.4067
29/08/2017 17:21	6.33688
29/08/2017 17:31	5.71406
29/08/2017 17:40	5.19574
29/08/2017 17:50	6.39122
29/08/2017 18:00	7.45294
29/08/2017 18:09	6.14878
29/08/2017 18:19	5.54686
29/08/2017 18:28	5.73914
29/08/2017 18:38	6.19476
29/08/2017 18:47	6.36614
29/08/2017 18:57	6.15714
29/08/2017 19:07	7.51146
29/08/2017 19:16	8.4854
29/08/2017 19:26	11.2442
29/08/2017 19:35	8.85742
29/08/2017 19:45	10.18666
29/08/2017 19:54	7.22304
29/08/2017 20:04	8.34328
29/08/2017 20:14	8.9661
29/08/2017 20:23	8.35582
29/08/2017 20:33	14.45026
29/08/2017 20:42	11.41976
29/08/2017 20:52	11.28182
29/08/2017 21:01	11.44484
29/08/2017 21:11	12.15962
29/08/2017 21:21	11.33616
29/08/2017 21:30	12.2265
29/08/2017 21:40	10.28698
29/08/2017 21:49	10.42074
29/08/2017 21:59	10.31624
29/08/2017 22:08	7.41532
29/08/2017 22:18	9.0497
29/08/2017 22:27	6.68382
29/08/2017 22:37	5.56358
29/08/2017 22:47	4.69414
29/08/2017 22:56	4.8906
29/08/2017 23:06	4.39736
29/08/2017 23:15	4.45588
29/08/2017 23:25	5.69316
29/08/2017 23:34	4.5562
29/08/2017 23:44	4.90732
29/08/2017 23:54	4.8488
30/08/2017 00:03	4.42662
30/08/2017 00:13	3.1768
30/08/2017 00:22	4.39736
30/08/2017 00:32	4.23016
30/08/2017 00:41	4.21762
30/08/2017 00:51	3.64496
30/08/2017 01:05	3.57808
30/08/2017 01:15	3.24786
30/08/2017 01:24	3.88322
30/08/2017 01:34	3.77036
30/08/2017 01:44	4.30958
30/08/2017 01:53	4.82372
30/08/2017 02:03	4.0964
30/08/2017 02:12	4.00862
30/08/2017 02:22	4.09222
30/08/2017 02:31	3.4694
30/08/2017 02:41	3.37744
30/08/2017 02:51	4.48096
30/08/2017 03:00	3.18934
30/08/2017 03:10	3.89576
30/08/2017 03:19	3.49866
30/08/2017 03:29	2.91346
30/08/2017 03:38	2.54144
30/08/2017 03:48	3.99608
30/08/2017 03:58	3.61988
30/08/2017 04:07	3.06812
30/08/2017 04:17	2.2781
