5.92	13.11	7.51	4.58	5.8	13.19	12.31	9.52	NaN	NaN	5.42	4.49
12.72	14.86	12.69	12.14	11.94	16.61	19.93	7.15	NaN	9.34	7.41	NaN
NaN	11.23	9.73	11.87	12.23	15.6	23.12	11.8	8.61	8.76	11.86	7.36
10.18	16.38	10.93	10.93	14.26	23.81	25.21	18.31	12.16	15.46	6.53	NaN
9.01	8.97	14.79	13.58	13.02	14.68	25.59	10.01	7.35	8.72	8.06	5.15
4.63	7.64	16.96	15.16	9.39	16.84	17.43	14.48	10.27	10.43	8.49	NaN
NaN	4.1	12.4	13.96	13.11	13.24	20.93	9.54	17.2	6.8	9.42	9.34
7.5	6.19	12.36	17.62	10.73	15.66	18.15	7.4	NaN	7.32	11.37	NaN
NaN	7.62	9.44	17.95	11.48	NaN	20.14	10.84	5.6	NaN	NaN	NaN
7.28	NaN	19.47	17.73	16.5	6.19	15.85	NaN	6.28	7.2	7.7	10.01
5.45	NaN	16.97	16.52	13.53	10.86	16.37	9.13	NaN	8.29	6.46	9.59
4.88	7.63	12.59	18.46	11.82	12.17	10.91	4.77	5.2	6.68	6.93	NaN
NaN	NaN	5.6	10.28	NaN	6.64	8.4	6.15	5.83	NaN	10.4	7.03
4.42	5.39	8.06	7.45	NaN	4.92	5.13	NaN	NaN	10.37	NaN	6.42
4.97	NaN	11.32	6.5	4.11	NaN	4.56	7.85	NaN	NaN	NaN	NaN
NaN	9.76	10.18	10.13	8.07	5.39	11.16	4.27	NaN	NaN	NaN	NaN
5.79	NaN	8.94	6.16	NaN	4.59	7.76	4.54	6.21	4.69	7.23	8.21
4.59	NaN	9.01	6.23	NaN	NaN	15.34	NaN	NaN	NaN	NaN	NaN
4.45	NaN	8.71	9.26	4.07	6.39	12.62	9.19	NaN	4.62	5.88	4.71
5.77	NaN	4.87	12.5	4.33	7.04	10.74	NaN	NaN	NaN	NaN	6.64
4.85	NaN	5.21	7.59	NaN	NaN	15.65	6.4	5.31	NaN	NaN	11.02
5.4	8.34	8.27	12.52	NaN	7.81	9.83	4.37	NaN	8.29	4.62	5.59
4.67	NaN	NaN	9.68	7.22	9.35	8.79	5.34	6.89	9.97	5.2	NaN
5.98	4.91	6.93	12.26	NaN	NaN	14.21	4.56	NaN	4.42	NaN	7.28
6.8	NaN	5.35	11.86	7.68	6.48	6.42	7.06	NaN	4.81	NaN	NaN
12.08	NaN	14.31	14.6	5.27	7.63	19.14	8.26	9.74	5.33	6.15	NaN
6.04	13.47	18.85	12.35	9.56	9.31	23.88	8.02	5.65	13.31	7.64	9.05
17.56	19.47	23.73	20.53	NaN	21.78	18.68	7.82	NaN	13.33	14.27	5.31
6.85	4.08	22.7	19.62	10.9	12.08	20.47	16.63	5.57	6.33	9.54	11.67
10.85	10.99	21.32	12.52	10.7	9.45	12.9	18.47	14.25	5.87	NaN	9.97
9.21	NaN	22.19	14.38	8.23	9.37	20.1	16.16	NaN	4.23	5.94	8.19
NaN	4.62	17.93	18	8.23	12.59	9.61	12.73	7.92	4.95	NaN	4.94
13.13	NaN	15.08	20.55	7.63	7.53	7.27	11.7	15.7	NaN	6.2	6.48
9.28	9.28	16.65	15.52	18.25	NaN	11.23	NaN	NaN	5.14	NaN	7.25
11.78	NaN	16.56	16.43	19.38	NaN	15.1	NaN	6.41	5.1	NaN	12.89
17.78	6.72	18.31	19.19	9.15	NaN	9.15	NaN	NaN	7.04	6.37	10
17.31	NaN	13.46	14.68	NaN	9.5	4.84	6.1	NaN	7.89	NaN	10.53
10.04	NaN	8.54	4.55	6.69	4.91	7.31	5.31	NaN	4.34	7.04	11.16
7.56	NaN	7.76	NaN	NaN	10.26	4.09	NaN	NaN	6.24	NaN	12.33
7.42	4.03	9.52	NaN	6.81	NaN	NaN	4.55	NaN	7.19	4.52	7.67
NaN	NaN	9.99	4.66	NaN	6.02	6.77	5.5	9.12	NaN	NaN	10.66
8.88	8.24	10.69	4.51	11.65	5.41	NaN	4	8.6	NaN	NaN	9.77
NaN	7.5	7.57	4.68	NaN	4.9	NaN	5.85	6.43	4.37	NaN	7.19
NaN	8.34	10.15	7.55	4.17	9.67	7.31	NaN	NaN	NaN	NaN	NaN
NaN	14.33	6.67	NaN	5.07	9.16	7.61	10.98	NaN	4.23	NaN	NaN
7.87	14.53	8.14	5.58	7.61	11.12	4.74	NaN	5.33	NaN	NaN	5.2
NaN	17.36	NaN	5.1	NaN	9.63	6.45	NaN	NaN	7.15	5.89	4.7
11.56	18.47	9.26	6.03	6.19	8.07	NaN	10.23	NaN	NaN	NaN	4.63
11.67	10.45	9.7	10.27	7.44	14.27	6.59	7.39	7.46	5.37	NaN	NaN
4.95	8.68	10.84	NaN	12.02	14.65	6.25	9.98	NaN	7.53	4.26	4.96
15.74	5.15	13.41	11.04	7.56	22.07	14.05	12.52	13.32	12.3	11.07	9.15
18.73	20.67	21.34	15.38	10	10.19	6.61	13.46	14.06	NaN	19.49	23.56
14.89	7.85	21.92	17.21	12.23	15.18	13.81	8.25	11.34	6.45	7.93	15.47
11.8	4.46	19.79	14.18	16.88	21.47	9.99	16.63	6.92	6.83	NaN	5.97
9.32	7.8	15.48	14.84	10.08	18.9	7.02	10.93	7.15	6.19	7.81	8.91
8.76	6.06	20.84	12.71	15.64	19.74	14.53	14.25	4.4	10.63	NaN	4.64
11.54	6.39	13.56	17.49	NaN	17.52	13.96	9.28	8.44	5.71	NaN	7.15
11.18	9.28	15.38	20.64	13.97	12.45	NaN	12.79	NaN	8.54	NaN	NaN
NaN	4.92	14.54	13.47	12.35	11.49	NaN	7.35	4.42	6.56	5.7	10.49
10.17	NaN	16.73	16.22	15.14	15.29	7.19	4.31	8.28	8.97	NaN	7.96
4.47	NaN	9.4	10.8	NaN	NaN	NaN	NaN	6.56	5.29	5.18	9.74
5	NaN	9.63	10.06	5.27	6.78	NaN	NaN	NaN	10.39	8.21	6.61
9.77	7.73	8.34	6.86	9.14	10.59	5.01	6.11	5.89	6.82	NaN	10.52
7.5	NaN	NaN	9.56	4.6	6.4	NaN	4.01	NaN	6.07	5.18	8.17
4.78	8.88	8.67	6.81	11.83	7.29	6.53	5.18	5.51	NaN	NaN	6.86
NaN	NaN	NaN	6.75	7.13	9.61	NaN	11	NaN	5.46	4.68	6.91
12.35	NaN	8.6	NaN	15.42	7.08	NaN	8.54	NaN	12.05	6.04	NaN
NaN	NaN	NaN	6.62	12.77	10.09	6.6	NaN	NaN	NaN	NaN	6.15
7.55	NaN	NaN	6.32	16.86	10.43	NaN	5.25	5.05	11.13	6.88	7.56
6.33	6.98	6.37	10.64	16.89	10.43	7.84	5.23	5.21	7.05	5.52	NaN
NaN	NaN	5.3	9.32	11.68	10.47	NaN	8.48	NaN	18.18	NaN	7.8
7.1	7.06	4.06	5.27	15.03	8	7.89	NaN	4.88	14.07	NaN	5.28
4.23	NaN	6.18	10.67	15.3	14.77	NaN	NaN	10.22	13.74	7.39	4.9
13.62	7.93	10.59	14.84	15.46	16.71	9.44	7.18	5.64	12.1	4.79	NaN
12.86	8.9	7.08	11.26	9.34	20.17	8.45	9.57	12.9	14.57	8.7	10.66
NaN	NaN	20.01	14.58	24.02	28.69	13.72	12.57	5.91	NaN	NaN	9.31
10.56	8.47	15.56	15.54	15.69	19.58	8.27	17.77	7.01	9.77	NaN	9.72
NaN	8.83	14.53	17.69	13.82	22.22	10.54	16.75	NaN	12.46	5.92	NaN
7.49	4.66	10.87	13.56	13.5	21.06	7.16	13.33	NaN	10.29	4.62	6.52
6.82	9.07	12.51	15.68	13.97	16.65	8.19	15.42	6.72	NaN	NaN	NaN
4.12	5.1	9.96	15.22	16.02	21.45	10.55	7.12	NaN	12.01	NaN	8.63
8.39	NaN	10.23	14.54	14.17	16.81	8.37	6.48	7.59	NaN	NaN	NaN
NaN	NaN	7.82	15.94	15.38	12.63	NaN	6.64	NaN	5.17	6.09	10.39
7.69	NaN	8.74	14.32	7.18	21.81	NaN	6.29	12.02	5.83	12.95	8.63
NaN	4.42	NaN	14.77	9.62	13.57	NaN	NaN	4.8	NaN	20.7	10.07
5.65	8.77	8.96	14.77	NaN	12.71	NaN	NaN	NaN	10.59	13.3	5.3
NaN	NaN	NaN	15.67	7.09	7.19	6.56	NaN	NaN	NaN	NaN	9.14
7.49	11.33	4.41	10.09	5.14	14.27	4.44	6.32	5.2	7.27	8.59	10.42
8.64	NaN	NaN	13.18	NaN	7.98	7.76	NaN	9.52	NaN	8.85	11.98
8.24	8.27	4.48	8.5	4.63	10.25	NaN	NaN	NaN	NaN	NaN	10.64
NaN	NaN	5.14	9.99	NaN	10.57	4.56	7.38	NaN	NaN	6.51	9.77
7.88	4.99	NaN	6.41	4.53	6.38	NaN	13.35	NaN	NaN	NaN	9.14
5.04	6.56	NaN	4.93	9.4	4.75	NaN	8.06	4.73	NaN	NaN	10.19
4.3	NaN	NaN	10.32	4.07	9.31	4.5	11.41	4.53	4.44	NaN	6.69
10.71	4.96	NaN	8.27	5.41	12.33	5.88	10.42	NaN	5.65	NaN	9.4
11.51	7.45	4.59	7.9	6.61	8.83	NaN	9.61	8.17	17.25	9.62	5.71
9.72	7.63	7.25	4.82	4.04	15.49	8.86	10.78	6.95	12.46	8.54	NaN
9.78	10.69	6.15	12.47	7	12.37	10.47	15.42	11.19	17.42	NaN	6.38
16.88	17.43	10.83	11.2	5.44	13.89	15.08	10.68	13.04	12.75	8.03	12.18
6.71	8.98	20.44	20.8	NaN	23.89	17.85	NaN	27.47	6.03	9.93	14.47
6.82	11.6	20.81	19.31	5.97	26.04	20.14	6.29	13.97	7.56	5.59	7.27
6.25	7	14.39	15.41	7.33	18.71	20.9	8.68	7.42	7.42	4.83	12.55
4.05	10.74	16.37	13	11.67	25	NaN	5.28	9.15	NaN	NaN	NaN
5	12.66	10.96	14.57	11.82	23.4	11.65	6.72	11.19	5.52	4.64	4.81
NaN	8.33	12.65	15.02	14.78	16.92	13.93	4.26	NaN	NaN	NaN	5.23
NaN	NaN	12.71	15.43	8.81	NaN	11.29	NaN	NaN	NaN	NaN	NaN
4.7	8.75	12.6	17.32	6.64	12.37	13.15	9.1	6.52	6.89	4.54	4.28
5.36	5.01	12.49	16.06	9.32	14.41	13.31	4.36	8.31	6.98	12.25	10.42
8.52	NaN	12.24	15.13	NaN	18.14	14.81	NaN	NaN	NaN	15.79	7.6
4.02	NaN	9	11.24	NaN	8.53	11.98	NaN	NaN	7.36	8.68	8.06
9.72	6.14	NaN	10.2	7.15	7.45	7.94	5.84	4.12	7.14	NaN	NaN
7.5	8.49	4.09	6.48	NaN	9.55	8.69	8.38	NaN	NaN	9.43	8.25
20.26	4.26	11.65	8.14	17.25	8.53	18.4	NaN	NaN	NaN	5.1	13.83
47.17	6.46	10.07	10.8	21.47	6.28	20.63	NaN	6.96	4.81	NaN	7.63
22.42	NaN	7.13	11.11	17.47	10.28	24.39	6.89	NaN	NaN	NaN	5.82
18.09	5.59	11.94	12.84	20.59	4.7	24.61	NaN	6.44	4.26	8.04	NaN
12.73	6.26	7.27	10.76	19.29	11.45	24.37	6.99	5.6	NaN	6.4	NaN
8.69	6.19	9.39	9.97	19.76	9.99	26.03	8.71	NaN	NaN	7.59	6.02
NaN	6.89	9.7	10.43	15.36	12.62	23.27	7.84	5.09	NaN	NaN	NaN
5.49	5.81	6.84	8.03	18.99	9.65	20.84	7.3	4.84	5.72	4.56	NaN
NaN	5.98	11.64	7.47	22.96	17.16	29.84	13.6	5.28	NaN	5.67	7.34
6.21	10.09	14.51	10.44	18.29	19.54	23.27	11.01	8.14	5.82	9.85	NaN
13.7	4.14	6.9	18.09	22.56	17.9	29.42	21.24	10.02	NaN	14.32	7.36
13.13	13.87	13.5	19.52	27.6	22.35	18.85	18.26	10.98	NaN	12.41	5.26
NaN	7.07	11.37	18.98	20.48	17.69	18.44	12.87	NaN	NaN	6.74	5.18
NaN	9.79	9.82	19.44	19.83	20.49	16.16	12.46	NaN	4.7	10.38	6.21
NaN	6.44	8.78	19.86	28.4	21.84	27.52	15.46	6.11	NaN	4.4	10.24
NaN	4.91	10.81	25.03	33.68	17.5	24.56	15.35	6.48	NaN	9.93	NaN
5.51	8.81	6.35	21.27	18.69	10.94	25.85	16.51	NaN	4.05	6.41	4.98
NaN	8.93	11.69	27.42	22.26	11.06	20.84	13.37	9.15	NaN	5.72	9.14
NaN	11.53	14.12	26.92	22.38	12.72	15.95	21.15	NaN	8.85	5.19	7.11
7.18	11.49	9.62	24.57	18.89	6.92	17.8	4.43	NaN	7.17	12.25	NaN
5.52	7.71	12.46	14.35	20.57	18.26	14.25	6.32	NaN	5.45	4.41	4.44
5.4	11.05	9.34	14.26	16.81	5.54	13.06	8.75	NaN	6.19	10.59	6.15
5.86	13.56	8.76	14.26	16.28	5.11	16.73	NaN	NaN	4.03	5.17	7.29
6.69	6.89	5.53	7.17	14.37	10.92	14.76	NaN	NaN	NaN	11.75	NaN
NaN	11.97	10.47	11.48	18.64	13.68	15.25	7.51	NaN	NaN	10.8	NaN
4.55	10.03	7.26	5.56	16.56	17.84	16.03	NaN	NaN	NaN	9.5	6.52
NaN	12.31	7.59	7.56	19.32	24.06	14.38	9.94	NaN	NaN	8.54	5.63
6.3	10.57	5.89	NaN	21.63	20.66	15.48	NaN	NaN	NaN	10.95	NaN
NaN	12.61	NaN	7.04	20.26	25.24	15.11	4.85	5.87	NaN	12.01	8.18
4.44	11.45	5.36	6.29	19.8	23.64	12.02	5.74	NaN	NaN	6.44	4.7
NaN	7.09	NaN	6.14	22.55	25	13.77	NaN	6.41	NaN	5.6	NaN
4.35	13.76	4.72	8.35	18.64	23.86	10.29	4.88	NaN	NaN	NaN	NaN
NaN	NaN	10.4	9.52	19.09	24.97	11.25	12.77	8.06	NaN	11.46	10.55
9.61	12.65	6.55	NaN	21.17	24.95	18.67	10.58	9.08	NaN	12.3	4.32
13.21	4.23	10.5	10.12	14.51	19.05	18.36	30.16	15.93	NaN	10.38	9.06
9.45	9.59	8.46	17.4	20.96	25.48	17.23	12.15	14.53	NaN	9.2	6.96
NaN	12.8	9.11	15.82	20.58	26.89	12.59	7.02	13.96	5.26	8.82	NaN
4.39	11.92	5.08	14.03	15.13	25.84	16.3	5.1	17.13	4.23	5.3	6.77
5.29	9.98	8.76	25.22	20.2	27.21	17.19	14	14.28	4.74	8.42	NaN
NaN	8.17	14.01	18.62	22.09	20.22	18.4	6.46	19.1	4.02	10.35	NaN
5.31	16.3	14.81	22.59	20.63	23.96	20.2	13.81	4.54	NaN	8.63	5.35
5.89	11.18	10.42	24.02	18.59	20.61	15.93	6.89	NaN	NaN	4.21	6.54
8.92	4.57	NaN	21.14	22.04	21.69	14.24	NaN	NaN	NaN	9.79	NaN
9.05	8.89	NaN	17.03	13.92	15.08	7.4	6.31	NaN	NaN	5.18	4.75
4.86	10.03	NaN	8.3	16.63	23.87	10.98	7.78	NaN	5.53	7.69	7.06
9.35	12.46	5.95	11.19	15.81	19.48	12.69	5.68	NaN	NaN	6.58	NaN
6.21	15.58	NaN	7.33	15.78	21.34	16.19	NaN	NaN	NaN	6.52	8.04
5.58	7.18	10.55	13.85	11.06	22.67	12.81	4.73	NaN	NaN	7.76	NaN
4.63	9.95	9.45	6.81	11.85	21.11	19.44	9.7	NaN	NaN	6.63	NaN
NaN	11.13	15.99	8.37	19.01	20.02	13.97	5.23	NaN	NaN	NaN	NaN
4.46	9.49	16.53	5.69	12.23	15.43	12.68	NaN	NaN	9.07	NaN	7.17
NaN	7.58	5	5.8	15.07	15.15	13.74	NaN	NaN	NaN	8.05	NaN
NaN	12.62	6.49	9	9.62	18.21	14.56	4.25	4.36	NaN	7.4	NaN
5.28	6.23	9.94	6.3	15.36	14.86	15.27	NaN	NaN	NaN	4.73	NaN
NaN	10.94	28.82	8.6	13.15	15.49	12	7.46	NaN	NaN	6.15	4.57
NaN	10.68	12.73	4.64	10.12	11.5	11.61	NaN	NaN	NaN	NaN	NaN
NaN	11.58	7.53	6.44	13.04	17.05	14.57	5.2	NaN	5.12	6.23	7.68
7.13	11.57	13.49	8.63	11.93	10.47	11.26	11.93	9.19	10.17	10.1	6.51
10.34	6.84	16.77	7.13	NaN	19.93	22.95	12.93	10.13	NaN	12.23	5.77
14.13	13.28	7.41	18.65	12.63	18.1	12.94	15.35	5.7	12.98	7.8	NaN
NaN	13.88	12.14	14.46	11.71	17.11	11.45	14.76	12.02	5.14	8.94	NaN
8.21	9.7	14.59	13.86	14.68	14.55	15.01	14.96	9.97	6.13	NaN	NaN
5.9	10.3	11.47	20.55	11.65	22.35	15.28	14.34	9.16	7.05	8.55	6.71
NaN	7.37	11.52	20.3	10.15	14.75	19.56	16.5	17.76	10.37	4.24	5
5.33	10.6	11.92	18.7	13.25	20	16.96	16.97	18.28	7.56	11.23	NaN
11.62	9.59	9.76	19.43	15.01	16.06	9.63	12.06	13.1	7.17	NaN	NaN
7.5	8.24	7.59	15.56	12.79	18.27	15.09	16.33	17.12	6.41	6.64	5.86
NaN	10.94	7.68	20.74	11.43	18.33	11.03	8.4	18.79	NaN	7.81	4.99
9.5	5.39	9.68	12.27	15.69	10.23	8.93	7.2	20.04	5.53	4.32	7.63
NaN	4.58	6.83	18	13.02	15.96	17.6	4.82	12.56	5.2	7.34	NaN
NaN	5.71	5.99	19.28	15.36	17.36	18.17	9.77	17.72	7.25	9.51	5.53
5.14	9.86	9.98	14.82	11.71	17.21	16.35	NaN	15.26	9.55	8.58	NaN
5.7	NaN	14.49	11.93	11.71	13.58	12.71	7.91	16.07	9.35	6.7	NaN
NaN	6.04	10.8	8.3	11.95	13.38	11.38	7.76	13.35	NaN	5.36	NaN
NaN	9.39	6.05	13.92	7.63	11.46	13.5	8.74	16.15	7.6	NaN	NaN
NaN	8.69	11.14	13.14	11.55	9.24	10.78	13.62	10.13	5.83	NaN	NaN
5.78	NaN	8.63	10.63	8.55	4.38	13.01	7.08	13.27	7.68	4.89	7.31
8.3	4.06	13.81	12.31	8.93	7.1	10.04	9.49	13.03	5.5	10.11	NaN
NaN	5.88	7.25	15.48	11.41	10.85	10.35	11.56	9	6.98	15.05	NaN
9.36	5.74	7.09	13.05	6.42	NaN	15.39	12.03	14.8	4.35	4.9	NaN
6.73	4.02	12.1	12.88	10.45	8.55	14.74	16.35	15.06	4.49	12.01	8.35
11.57	11.78	16.28	23.11	6.3	6.92	18.77	21.26	16.78	7.34	9.49	20.84
15.43	12.01	24.95	15.07	18.56	7.97	19.18	27.3	23.52	11.11	NaN	5.34
9.78	9.3	9.55	26.33	6.34	8.24	9.37	25.12	24.48	10.28	8.45	8.91
5.97	5.55	11.42	22.86	10.73	8.09	14.33	21.27	22.73	5.95	NaN	NaN
4.7	9.72	6.91	28.84	10.35	6.46	9.76	23.61	21.81	11.19	7.06	8.77
NaN	9.76	14.67	23.09	18.17	11.37	16.39	19.96	19.03	9.25	NaN	NaN
NaN	8.03	17.31	27.77	36.32	15.51	16.19	20.36	19.9	9.53	5.35	13.52
9.34	NaN	8.95	26.38	16.8	6.39	6.18	12.66	18.21	4.42	NaN	7.64
7.18	6.62	15.35	25.56	8.46	11.33	6.59	9.59	18.52	11.53	NaN	11.12
NaN	10.17	5.47	24.26	9.37	8.8	14.49	11.04	12.65	6.45	5.78	5.93
11.36	7.12	8.56	19.56	8.15	11.71	6.88	15.78	4.47	NaN	5.52	15.26
9.37	NaN	9.75	18.5	9.98	7.96	9.07	15.81	NaN	NaN	NaN	8.05
NaN	5.96	7.49	22.48	6.95	13.92	11.89	15.05	6.5	5.33	6.99	5.21
9.31	10.2	5.8	20.83	7.21	8.67	5.82	19.95	NaN	NaN	NaN	8.58
NaN	4.88	NaN	22.3	9.02	8.32	9.45	14.22	10.27	4.17	4.89	NaN
NaN	NaN	5.66	24.51	6.57	9.59	12.63	8.92	10.24	NaN	6.56	NaN
5.3	7.58	NaN	20.57	9.66	7.39	16.59	10.25	8.7	NaN	NaN	5.96
NaN	4	9.42	25.13	8.29	4.96	14.87	10.41	9.76	NaN	7.07	5.48
NaN	5.33	4.27	20.46	7.16	NaN	17.17	9.15	8.17	NaN	NaN	NaN
NaN	7.77	NaN	22.42	8.2	10.86	17.74	8.54	7.75	NaN	NaN	NaN
4.36	NaN	5.07	23.64	6	NaN	14.86	12.01	8.75	6.41	7.41	NaN
5.68	6.28	8.41	23.41	9.31	5.75	16.39	11.71	6.44	4.45	NaN	4.75
9.41	7.96	7.13	22.71	10.3	7.84	16.22	15.09	6.52	NaN	NaN	5.48
NaN	4.33	6.93	30.34	NaN	12.29	16.66	14.8	NaN	NaN	6.73	10.53
10.59	4.9	9.74	21.44	5.95	9.55	21.2	17.46	9.01	NaN	5.04	5.21
13.72	13.06	12.73	28.92	7.44	16.65	18.45	13.1	NaN	4.98	NaN	7.81
10.78	10.85	11.23	33.23	7.26	15.2	25.54	20.41	11.32	10.55	4.31	9.02
7.82	10.52	7.57	33.65	6.88	13.7	20.73	17.12	10.48	12.28	5.25	NaN
8.69	6.23	12.96	29.85	8.71	12.99	24.4	17.41	8.66	7.93	NaN	NaN
NaN	9.4	8.35	34.53	5.2	13.38	25.11	13.08	6.9	7.89	NaN	NaN
4.01	11.88	12.35	32.07	5.51	9.19	24.94	20.27	14.36	10.09	7.51	6.11
7.22	9.38	11.33	37.19	8.29	12.41	22.53	32.74	10.69	NaN	NaN	9.55
5.94	12.61	8.54	37.48	5.67	7.88	8.26	12.85	8.69	7.68	NaN	5.6
8.8	13.69	8.65	29.61	4.23	13.26	23.58	19.51	12.45	NaN	NaN	9.24
NaN	9.09	5.9	30.01	6.23	8.27	24.95	NaN	10.11	5.56	4.14	6.82
7.49	12.04	13.17	28.74	9.48	6.72	22.68	13.23	5.67	4.48	5.8	8.25
12.41	6.11	7.44	30.05	4.54	7.17	21.07	14.06	6.8	6.61	NaN	NaN
10.38	10.39	7.14	29.8	6.62	6.49	15.28	11.69	4.63	6.4	NaN	9.46
4.26	NaN	4.5	30.4	9.79	NaN	22.44	8.77	NaN	5.57	NaN	NaN
4.13	5.46	NaN	32.21	8.26	NaN	20.33	11.6	6.91	6.83	NaN	6.5
NaN	NaN	NaN	33.32	9.96	NaN	16.45	10.64	NaN	8.99	NaN	NaN
NaN	5.49	NaN	34.28	11.81	NaN	20.31	11.19	NaN	4.35	NaN	7
NaN	8.42	NaN	37.56	12.6	4.5	16.78	12.21	4.33	8.37	4.34	NaN
5.17	NaN	NaN	39.71	9.59	NaN	19.65	15.25	6.73	9.3	NaN	4.56
NaN	5.67	NaN	33.82	20.1	NaN	18.05	11.91	4.37	9.6	NaN	5.21
NaN	NaN	NaN	38.47	18.47	NaN	15.78	6.29	7.15	5.19	NaN	NaN
5.16	NaN	NaN	39.34	12.17	6.17	15	5.61	6.6	NaN	NaN	10.54
7.33	5.29	NaN	39.92	7.41	6.33	16.6	11.9	8.59	5.04	5.86	13.3
8.35	4.88	4.74	41.2	8.07	NaN	17.12	16.12	14.1	NaN	9.37	10.96
14.38	13.15	16.56	36.16	NaN	8.51	13.17	20.89	17.05	8.13	7.84	13.43
10.22	7.27	10.99	42.56	4.48	9.04	12.5	23.53	12.51	4.65	5.62	10.28
5.05	7.02	12.89	48.93	7	7.43	8.78	26.79	10.65	NaN	5.79	4.57
NaN	6.39	7.07	42.87	NaN	14.11	11.97	20.97	9.47	4.34	NaN	NaN
5.19	7.47	5.54	44.43	9.02	9.96	9.5	23.14	6.88	NaN	7.1	9
NaN	4.09	4.93	36.34	NaN	26.96	6.31	22.8	8.29	6.41	NaN	NaN
8	6.95	4.59	23.08	NaN	34.31	8.81	20.65	6.47	NaN	NaN	6.85
7.3	8.87	9.04	16.63	7.48	9.78	8.73	19.54	NaN	4.71	NaN	6.95
6.16	12.98	9.77	20.39	8.2	6.57	6.39	16.33	7.99	NaN	6.31	NaN
15.33	12.11	11.18	15.77	4.24	11.51	10.94	17.9	5.25	5.85	6.97	10.91
5.04	14.23	7.6	16.36	NaN	11.29	9.11	17.68	6.3	NaN	8.78	4.8
8.4	9.77	7.97	14.26	6.33	12.29	11.6	14.09	4.07	4.95	5.31	7.94
12.71	13.58	6.14	18.34	4.71	7.77	13.44	17.89	5.67	NaN	6.41	NaN
NaN	10.76	8.16	14.32	9.66	8.36	13.72	17.28	7.99	NaN	12.85	5.82
7.78	NaN	8.52	10.01	4.22	12.52	12.64	15.84	NaN	18.27	5.29	8.94
5.61	8.05	6.79	10.97	7.1	5	13.46	16.11	7.15	18.7	NaN	NaN
NaN	7.35	4.76	11.34	4.99	9.11	15.95	15.53	NaN	18.79	4.99	NaN
5.55	4.77	6.84	9.5	NaN	9.54	12.17	13.36	5.99	14.18	NaN	9.7
NaN	4.47	9.19	6.75	11.19	11.34	12.39	20.23	NaN	NaN	NaN	5.03
6.74	6.39	NaN	6.84	5.47	9.96	11.37	9.72	8.44	NaN	NaN	11.85
6.06	9.78	7.48	5.9	5	10.34	13.99	5.27	NaN	6.64	NaN	NaN
7.67	6.94	6.38	10.13	5.7	10.03	17.02	8.49	5.55	8.43	4.3	12.78
NaN	NaN	10.19	4.51	NaN	6.28	18.35	14.42	10.98	NaN	4.28	14.17
9.86	8.87	7.3	NaN	NaN	8.18	16.81	10.1	5.64	17.6	12.39	6.55
9.83	5.53	7.09	16.61	13.24	13.07	17.2	12.19	NaN	15.64	10.21	10.02
13.09	5.14	14.33	NaN	8.66	20.98	24.14	18.17	7.85	5.32	NaN	6
NaN	NaN	9.27	10.79	15.2	20.55	20.45	7.53	8.17	4.16	7.29	5.39
7.27	NaN	NaN	11.6	14.72	21.6	27.39	18.61	11.56	8.43	NaN	7.34
8.13	NaN	7.08	11.9	10.6	25.36	16.88	9.22	4.31	4.82	4.95	10.66
8.68	NaN	11.54	4.29	11.41	30.23	23.21	12.34	4.69	NaN	6.21	9.87
7.25	5.25	NaN	11.41	6.27	29.82	30.35	NaN	4.99	7.38	NaN	14.1
4.98	NaN	9.02	11.09	6.67	22.11	39.93	5.99	13.43	5.77	NaN	8.95
5.34	13.34	19.32	8.18	5.61	16.85	27.47	NaN	9.46	10	4.28	7.8
NaN	19.83	12.29	9.2	9.29	6.57	16.81	NaN	6.69	4.59	7.74	6.58
NaN	13.29	5.57	9.17	6.35	4.62	27.23	6.39	NaN	8.87	7.31	10.3
NaN	12.99	9.11	NaN	8.05	6.31	28.7	4.25	6.48	10.26	4.91	10.19
5.21	11.14	6.13	10.14	9.49	NaN	22.48	NaN	5.33	12.04	7.19	4.48
4.93	13.66	7.8	10.98	4.44	7.44	NaN	7.35	NaN	21.36	9.32	8.39
7.16	5.34	10.29	8.66	6.12	NaN	19.27	NaN	7.8	26.51	7.33	13.77
NaN	NaN	5.71	NaN	9	5.45	22.04	5.72	NaN	21.41	NaN	14.05
NaN	10.22	10.04	7.17	8.58	11.74	19.27	NaN	8.22	7.66	NaN	6.31
4.59	NaN	4.17	10.4	8.62	10.32	20.52	NaN	NaN	17.43	NaN	4.4
NaN	NaN	5.72	7.56	11.41	11.13	21	NaN	NaN	8.62	NaN	NaN
NaN	8.82	7.74	5.31	4.23	10.46	21.69	NaN	9.18	8.59	4.22	7.08
NaN	8.64	5.65	5.96	10.54	10.71	24.23	6.61	NaN	8.11	6.25	NaN
4.3	5.17	NaN	NaN	NaN	13.42	16.67	NaN	6.68	10.65	6.99	5.71
NaN	9.44	8.85	11.81	4.2	4.51	25.79	9.26	6.28	9.53	8.02	6.5
NaN	8.79	8.97	6.25	11.54	NaN	20.4	4.92	6.76	NaN	NaN	4.14
6.1	4.37	NaN	8.85	16.11	7.62	19.84	11.56	4.87	7.71	7.07	4.95
8.74	5.74	5.88	7.05	10.39	9.22	26.44	NaN	10.93	7.32	9.67	NaN
7.49	10.16	11.04	11.18	11.96	4.02	22.88	6.03	9.08	7.04	8.18	6.27
